UserRatingID,CustomerID,DishID,Rating,ReviewText
5497,552,50,4,"Quite good, I enjoyed it."
5498,552,7,1,"Terrible, not recommended."
5499,552,19,5,"Fantastic, highly recommend!"
5500,552,6,4,"Quite good, I enjoyed it."
5501,552,22,5,"Fantastic, highly recommend!"
5502,552,39,3,"It was okay, nothing special."
5503,552,33,3,"It was okay, nothing special."
5504,553,2,3,"It was okay, nothing special."
5505,553,31,5,"Fantastic, highly recommend!"
5506,553,1,5,"Fantastic, highly recommend!"
5507,553,5,4,"Quite good, I enjoyed it."
5508,553,43,5,"Fantastic, highly recommend!"
5509,553,22,2,"Not great, wouldn't order again."
5510,553,6,1,"Terrible, not recommended."
5511,554,26,3,"It was okay, nothing special."
5512,554,4,2,"Not great, wouldn't order again."
5513,554,13,5,"Fantastic, highly recommend!"
5514,554,30,5,"Fantastic, highly recommend!"
5515,554,39,3,"It was okay, nothing special."
5516,555,46,2,"Not great, wouldn't order again."
5517,555,43,2,"Not great, wouldn't order again."
5518,555,48,3,"It was okay, nothing special."
5519,555,6,2,"Not great, wouldn't order again."
5520,555,26,2,"Not great, wouldn't order again."
5521,555,16,4,"Quite good, I enjoyed it."
5522,555,38,2,"Not great, wouldn't order again."
5523,555,20,3,"It was okay, nothing special."
5524,555,40,4,"Quite good, I enjoyed it."
5525,555,11,4,"Quite good, I enjoyed it."
5526,555,28,5,"Fantastic, highly recommend!"
5527,555,24,1,"Terrible, not recommended."
5528,556,14,5,"Fantastic, highly recommend!"
5529,556,46,5,"Fantastic, highly recommend!"
5530,556,25,2,"Not great, wouldn't order again."
5531,556,10,1,"Terrible, not recommended."
5532,556,48,4,"Quite good, I enjoyed it."
5533,556,31,5,"Fantastic, highly recommend!"
5534,556,5,4,"Quite good, I enjoyed it."
5535,556,39,5,"Fantastic, highly recommend!"
5536,557,19,3,"It was okay, nothing special."
5537,557,30,4,"Quite good, I enjoyed it."
5538,557,34,4,"Quite good, I enjoyed it."
5539,557,9,1,"Terrible, not recommended."
5540,557,20,2,"Not great, wouldn't order again."
5541,558,45,1,"Terrible, not recommended."
5542,558,18,2,"Not great, wouldn't order again."
5543,558,27,5,"Fantastic, highly recommend!"
5544,558,48,1,"Terrible, not recommended."
5545,558,1,3,"It was okay, nothing special."
5546,558,42,2,"Not great, wouldn't order again."
5547,559,23,4,"Quite good, I enjoyed it."
5548,559,24,5,"Fantastic, highly recommend!"
5549,559,18,2,"Not great, wouldn't order again."
5550,559,10,4,"Quite good, I enjoyed it."
5551,559,34,5,"Fantastic, highly recommend!"
5552,559,21,3,"It was okay, nothing special."
5553,559,22,2,"Not great, wouldn't order again."
5554,559,27,3,"It was okay, nothing special."
5555,560,32,1,"Terrible, not recommended."
5556,560,16,5,"Fantastic, highly recommend!"
5557,560,49,1,"Terrible, not recommended."
5558,560,45,1,"Terrible, not recommended."
5559,560,29,1,"Terrible, not recommended."
5560,560,28,3,"It was okay, nothing special."
5561,560,9,1,"Terrible, not recommended."
5562,560,42,3,"It was okay, nothing special."
5563,560,43,4,"Quite good, I enjoyed it."
5564,560,47,1,"Terrible, not recommended."
5565,560,21,4,"Quite good, I enjoyed it."
5566,561,7,2,"Not great, wouldn't order again."
5567,561,19,4,"Quite good, I enjoyed it."
5568,561,29,4,"Quite good, I enjoyed it."
5569,561,2,5,"Fantastic, highly recommend!"
5570,561,11,1,"Terrible, not recommended."
5571,561,5,2,"Not great, wouldn't order again."
5572,561,49,1,"Terrible, not recommended."
5573,562,10,3,"It was okay, nothing special."
5574,562,17,1,"Terrible, not recommended."
5575,562,8,4,"Quite good, I enjoyed it."
5576,562,13,4,"Quite good, I enjoyed it."
5577,562,42,4,"Quite good, I enjoyed it."
5578,562,36,1,"Terrible, not recommended."
5579,562,11,3,"It was okay, nothing special."
5580,562,40,3,"It was okay, nothing special."
5581,562,44,1,"Terrible, not recommended."
5582,562,47,1,"Terrible, not recommended."
5583,562,2,3,"It was okay, nothing special."
5584,562,26,5,"Fantastic, highly recommend!"
5585,562,18,3,"It was okay, nothing special."
5586,562,30,4,"Quite good, I enjoyed it."
5587,562,9,3,"It was okay, nothing special."
5588,563,1,4,"Quite good, I enjoyed it."
5589,563,24,1,"Terrible, not recommended."
5590,563,13,5,"Fantastic, highly recommend!"
5591,563,12,2,"Not great, wouldn't order again."
5592,563,42,5,"Fantastic, highly recommend!"
5593,563,43,5,"Fantastic, highly recommend!"
5594,563,37,5,"Fantastic, highly recommend!"
5595,564,41,3,"It was okay, nothing special."
5596,564,2,4,"Quite good, I enjoyed it."
5597,564,39,5,"Fantastic, highly recommend!"
5598,564,31,3,"It was okay, nothing special."
5599,564,7,5,"Fantastic, highly recommend!"
5600,564,46,5,"Fantastic, highly recommend!"
5601,564,28,5,"Fantastic, highly recommend!"
5602,564,25,1,"Terrible, not recommended."
5603,564,4,3,"It was okay, nothing special."
5604,565,44,2,"Not great, wouldn't order again."
5605,565,19,1,"Terrible, not recommended."
5606,565,36,4,"Quite good, I enjoyed it."
5607,565,26,1,"Terrible, not recommended."
5608,565,39,5,"Fantastic, highly recommend!"
5609,565,22,1,"Terrible, not recommended."
5610,565,40,3,"It was okay, nothing special."
5611,565,7,3,"It was okay, nothing special."
5612,565,45,1,"Terrible, not recommended."
5613,565,8,4,"Quite good, I enjoyed it."
5614,566,29,2,"Not great, wouldn't order again."
5615,566,27,5,"Fantastic, highly recommend!"
5616,566,18,3,"It was okay, nothing special."
5617,566,40,2,"Not great, wouldn't order again."
5618,566,22,1,"Terrible, not recommended."
5619,566,25,5,"Fantastic, highly recommend!"
5620,566,39,1,"Terrible, not recommended."
5621,567,5,2,"Not great, wouldn't order again."
5622,567,9,2,"Not great, wouldn't order again."
5623,567,30,2,"Not great, wouldn't order again."
5624,567,26,4,"Quite good, I enjoyed it."
5625,567,2,5,"Fantastic, highly recommend!"
5626,567,1,5,"Fantastic, highly recommend!"
5627,567,48,4,"Quite good, I enjoyed it."
5628,567,17,3,"It was okay, nothing special."
5629,568,48,5,"Fantastic, highly recommend!"
5630,568,11,2,"Not great, wouldn't order again."
5631,568,50,3,"It was okay, nothing special."
5632,568,33,4,"Quite good, I enjoyed it."
5633,568,14,5,"Fantastic, highly recommend!"
5634,568,43,4,"Quite good, I enjoyed it."
5635,568,37,3,"It was okay, nothing special."
5636,568,18,5,"Fantastic, highly recommend!"
5637,568,45,4,"Quite good, I enjoyed it."
5638,568,5,2,"Not great, wouldn't order again."
5639,568,9,1,"Terrible, not recommended."
5640,568,34,2,"Not great, wouldn't order again."
5641,568,40,3,"It was okay, nothing special."
5642,568,21,1,"Terrible, not recommended."
5643,569,15,4,"Quite good, I enjoyed it."
5644,569,34,2,"Not great, wouldn't order again."
5645,569,25,1,"Terrible, not recommended."
5646,569,41,1,"Terrible, not recommended."
5647,569,9,2,"Not great, wouldn't order again."
5648,569,10,3,"It was okay, nothing special."
5649,569,35,5,"Fantastic, highly recommend!"
5650,569,19,1,"Terrible, not recommended."
5651,569,26,1,"Terrible, not recommended."
5652,569,1,1,"Terrible, not recommended."
5653,569,6,5,"Fantastic, highly recommend!"
5654,570,4,5,"Fantastic, highly recommend!"
5655,570,14,4,"Quite good, I enjoyed it."
5656,570,31,5,"Fantastic, highly recommend!"
5657,570,11,5,"Fantastic, highly recommend!"
5658,570,45,5,"Fantastic, highly recommend!"
5659,570,12,2,"Not great, wouldn't order again."
5660,570,10,5,"Fantastic, highly recommend!"
5661,570,46,4,"Quite good, I enjoyed it."
5662,570,2,2,"Not great, wouldn't order again."
5663,571,41,1,"Terrible, not recommended."
5664,571,13,5,"Fantastic, highly recommend!"
5665,571,33,5,"Fantastic, highly recommend!"
5666,571,42,4,"Quite good, I enjoyed it."
5667,571,25,5,"Fantastic, highly recommend!"
5668,571,40,4,"Quite good, I enjoyed it."
5669,571,7,1,"Terrible, not recommended."
5670,571,50,3,"It was okay, nothing special."
5671,571,30,4,"Quite good, I enjoyed it."
5672,572,24,1,"Terrible, not recommended."
5673,572,41,3,"It was okay, nothing special."
5674,572,40,1,"Terrible, not recommended."
5675,572,3,4,"Quite good, I enjoyed it."
5676,572,43,3,"It was okay, nothing special."
5677,572,29,5,"Fantastic, highly recommend!"
5678,572,7,2,"Not great, wouldn't order again."
5679,572,47,3,"It was okay, nothing special."
5680,572,18,4,"Quite good, I enjoyed it."
5681,572,26,1,"Terrible, not recommended."
5682,572,31,4,"Quite good, I enjoyed it."
5683,572,13,5,"Fantastic, highly recommend!"
5684,572,1,5,"Fantastic, highly recommend!"
5685,573,36,1,"Terrible, not recommended."
5686,573,18,1,"Terrible, not recommended."
5687,573,46,5,"Fantastic, highly recommend!"
5688,573,49,5,"Fantastic, highly recommend!"
5689,573,17,4,"Quite good, I enjoyed it."
5690,573,38,1,"Terrible, not recommended."
5691,573,16,1,"Terrible, not recommended."
5692,573,8,3,"It was okay, nothing special."
5693,573,41,1,"Terrible, not recommended."
5694,573,12,5,"Fantastic, highly recommend!"
5695,573,3,1,"Terrible, not recommended."
5696,574,30,4,"Quite good, I enjoyed it."
5697,574,34,2,"Not great, wouldn't order again."
5698,574,37,4,"Quite good, I enjoyed it."
5699,574,23,3,"It was okay, nothing special."
5700,574,43,5,"Fantastic, highly recommend!"
5701,574,29,5,"Fantastic, highly recommend!"
5702,575,32,3,"It was okay, nothing special."
5703,575,46,5,"Fantastic, highly recommend!"
5704,575,25,4,"Quite good, I enjoyed it."
5705,575,27,4,"Quite good, I enjoyed it."
5706,575,5,1,"Terrible, not recommended."
5707,575,19,5,"Fantastic, highly recommend!"
5708,575,9,1,"Terrible, not recommended."
5709,575,33,2,"Not great, wouldn't order again."
5710,575,15,4,"Quite good, I enjoyed it."
5711,575,34,3,"It was okay, nothing special."
5712,575,30,5,"Fantastic, highly recommend!"
5713,575,43,5,"Fantastic, highly recommend!"
5714,576,33,4,"Quite good, I enjoyed it."
5715,576,23,2,"Not great, wouldn't order again."
5716,576,41,2,"Not great, wouldn't order again."
5717,576,19,1,"Terrible, not recommended."
5718,576,1,2,"Not great, wouldn't order again."
5719,576,46,5,"Fantastic, highly recommend!"
5720,576,8,4,"Quite good, I enjoyed it."
5721,576,43,4,"Quite good, I enjoyed it."
5722,576,31,3,"It was okay, nothing special."
5723,576,35,5,"Fantastic, highly recommend!"
5724,576,14,4,"Quite good, I enjoyed it."
5725,576,24,5,"Fantastic, highly recommend!"
5726,577,25,2,"Not great, wouldn't order again."
5727,577,39,2,"Not great, wouldn't order again."
5728,577,33,1,"Terrible, not recommended."
5729,577,21,3,"It was okay, nothing special."
5730,577,32,4,"Quite good, I enjoyed it."
5731,577,24,5,"Fantastic, highly recommend!"
5732,577,31,2,"Not great, wouldn't order again."
5733,577,30,3,"It was okay, nothing special."
5734,577,38,3,"It was okay, nothing special."
5735,577,8,4,"Quite good, I enjoyed it."
5736,578,36,2,"Not great, wouldn't order again."
5737,578,43,3,"It was okay, nothing special."
5738,578,41,5,"Fantastic, highly recommend!"
5739,578,7,5,"Fantastic, highly recommend!"
5740,578,26,2,"Not great, wouldn't order again."
5741,578,49,3,"It was okay, nothing special."
5742,579,35,5,"Fantastic, highly recommend!"
5743,579,42,1,"Terrible, not recommended."
5744,579,32,2,"Not great, wouldn't order again."
5745,579,9,5,"Fantastic, highly recommend!"
5746,579,5,2,"Not great, wouldn't order again."
5747,579,44,4,"Quite good, I enjoyed it."
5748,579,28,5,"Fantastic, highly recommend!"
5749,579,37,4,"Quite good, I enjoyed it."
5750,579,47,1,"Terrible, not recommended."
5751,579,46,3,"It was okay, nothing special."
5752,579,22,2,"Not great, wouldn't order again."
5753,579,12,5,"Fantastic, highly recommend!"
5754,579,27,5,"Fantastic, highly recommend!"
5755,579,19,3,"It was okay, nothing special."
5756,580,34,3,"It was okay, nothing special."
5757,580,31,5,"Fantastic, highly recommend!"
5758,580,6,4,"Quite good, I enjoyed it."
5759,580,8,2,"Not great, wouldn't order again."
5760,580,26,4,"Quite good, I enjoyed it."
5761,580,23,1,"Terrible, not recommended."
5762,580,29,4,"Quite good, I enjoyed it."
5763,580,9,4,"Quite good, I enjoyed it."
5764,580,16,5,"Fantastic, highly recommend!"
5765,580,50,2,"Not great, wouldn't order again."
5766,581,29,5,"Fantastic, highly recommend!"
5767,581,48,4,"Quite good, I enjoyed it."
5768,581,20,5,"Fantastic, highly recommend!"
5769,581,46,1,"Terrible, not recommended."
5770,581,44,1,"Terrible, not recommended."
5771,581,47,3,"It was okay, nothing special."
5772,581,7,1,"Terrible, not recommended."
5773,581,14,2,"Not great, wouldn't order again."
5774,582,40,2,"Not great, wouldn't order again."
5775,582,4,1,"Terrible, not recommended."
5776,582,30,5,"Fantastic, highly recommend!"
5777,582,24,5,"Fantastic, highly recommend!"
5778,582,22,3,"It was okay, nothing special."
5779,582,3,1,"Terrible, not recommended."
5780,582,35,3,"It was okay, nothing special."
5781,583,23,2,"Not great, wouldn't order again."
5782,583,20,2,"Not great, wouldn't order again."
5783,583,50,1,"Terrible, not recommended."
5784,583,4,2,"Not great, wouldn't order again."
5785,583,49,5,"Fantastic, highly recommend!"
5786,583,27,2,"Not great, wouldn't order again."
5787,583,46,5,"Fantastic, highly recommend!"
5788,583,12,3,"It was okay, nothing special."
5789,584,15,3,"It was okay, nothing special."
5790,584,1,1,"Terrible, not recommended."
5791,584,32,5,"Fantastic, highly recommend!"
5792,584,14,3,"It was okay, nothing special."
5793,584,35,3,"It was okay, nothing special."
5794,584,21,1,"Terrible, not recommended."
5795,585,13,3,"It was okay, nothing special."
5796,585,27,2,"Not great, wouldn't order again."
5797,585,46,3,"It was okay, nothing special."
5798,585,21,1,"Terrible, not recommended."
5799,585,49,2,"Not great, wouldn't order again."
5800,585,47,3,"It was okay, nothing special."
5801,585,9,5,"Fantastic, highly recommend!"
5802,585,5,2,"Not great, wouldn't order again."
5803,585,30,4,"Quite good, I enjoyed it."
5804,585,44,3,"It was okay, nothing special."
5805,586,28,3,"It was okay, nothing special."
5806,586,2,5,"Fantastic, highly recommend!"
5807,586,27,2,"Not great, wouldn't order again."
5808,586,15,1,"Terrible, not recommended."
5809,586,32,2,"Not great, wouldn't order again."
5810,586,48,2,"Not great, wouldn't order again."
5811,586,14,1,"Terrible, not recommended."
5812,586,47,5,"Fantastic, highly recommend!"
5813,586,3,3,"It was okay, nothing special."
5814,586,50,2,"Not great, wouldn't order again."
5815,586,33,2,"Not great, wouldn't order again."
5816,586,42,2,"Not great, wouldn't order again."
5817,586,9,2,"Not great, wouldn't order again."
5818,587,25,3,"It was okay, nothing special."
5819,587,5,2,"Not great, wouldn't order again."
5820,587,24,3,"It was okay, nothing special."
5821,587,34,5,"Fantastic, highly recommend!"
5822,587,7,1,"Terrible, not recommended."
5823,587,11,4,"Quite good, I enjoyed it."
5824,587,19,2,"Not great, wouldn't order again."
5825,587,30,1,"Terrible, not recommended."
5826,587,12,1,"Terrible, not recommended."
5827,587,31,2,"Not great, wouldn't order again."
5828,587,14,3,"It was okay, nothing special."
5829,587,8,4,"Quite good, I enjoyed it."
5830,587,49,5,"Fantastic, highly recommend!"
5831,587,35,1,"Terrible, not recommended."
5832,588,31,5,"Fantastic, highly recommend!"
5833,588,47,2,"Not great, wouldn't order again."
5834,588,34,5,"Fantastic, highly recommend!"
5835,588,8,5,"Fantastic, highly recommend!"
5836,588,48,3,"It was okay, nothing special."
5837,588,41,4,"Quite good, I enjoyed it."
5838,588,6,1,"Terrible, not recommended."
5839,589,40,5,"Fantastic, highly recommend!"
5840,589,48,2,"Not great, wouldn't order again."
5841,589,32,4,"Quite good, I enjoyed it."
5842,589,21,3,"It was okay, nothing special."
5843,589,50,3,"It was okay, nothing special."
5844,589,37,2,"Not great, wouldn't order again."
5845,589,47,2,"Not great, wouldn't order again."
5846,589,5,5,"Fantastic, highly recommend!"
5847,589,13,5,"Fantastic, highly recommend!"
5848,589,49,4,"Quite good, I enjoyed it."
5849,589,43,5,"Fantastic, highly recommend!"
5850,589,31,3,"It was okay, nothing special."
5851,590,27,1,"Terrible, not recommended."
5852,590,21,4,"Quite good, I enjoyed it."
5853,590,13,1,"Terrible, not recommended."
5854,590,3,4,"Quite good, I enjoyed it."
5855,590,41,4,"Quite good, I enjoyed it."
5856,590,50,1,"Terrible, not recommended."
5857,590,45,1,"Terrible, not recommended."
5858,590,32,2,"Not great, wouldn't order again."
5859,590,22,4,"Quite good, I enjoyed it."
5860,590,31,3,"It was okay, nothing special."
5861,591,21,4,"Quite good, I enjoyed it."
5862,591,15,4,"Quite good, I enjoyed it."
5863,591,14,1,"Terrible, not recommended."
5864,591,36,3,"It was okay, nothing special."
5865,591,47,3,"It was okay, nothing special."
5866,591,20,4,"Quite good, I enjoyed it."
5867,592,12,5,"Fantastic, highly recommend!"
5868,592,10,5,"Fantastic, highly recommend!"
5869,592,24,2,"Not great, wouldn't order again."
5870,592,28,3,"It was okay, nothing special."
5871,592,33,1,"Terrible, not recommended."
5872,592,45,1,"Terrible, not recommended."
5873,592,20,1,"Terrible, not recommended."
5874,592,15,3,"It was okay, nothing special."
5875,593,20,2,"Not great, wouldn't order again."
5876,593,32,4,"Quite good, I enjoyed it."
5877,593,25,5,"Fantastic, highly recommend!"
5878,593,33,2,"Not great, wouldn't order again."
5879,593,3,3,"It was okay, nothing special."
5880,593,15,3,"It was okay, nothing special."
5881,593,50,4,"Quite good, I enjoyed it."
5882,593,45,1,"Terrible, not recommended."
5883,593,11,1,"Terrible, not recommended."
5884,593,48,2,"Not great, wouldn't order again."
5885,594,1,5,"Fantastic, highly recommend!"
5886,594,28,5,"Fantastic, highly recommend!"
5887,594,16,1,"Terrible, not recommended."
5888,594,43,5,"Fantastic, highly recommend!"
5889,594,30,5,"Fantastic, highly recommend!"
5890,594,6,4,"Quite good, I enjoyed it."
5891,594,49,1,"Terrible, not recommended."
5892,594,35,2,"Not great, wouldn't order again."
5893,594,13,3,"It was okay, nothing special."
5894,594,32,4,"Quite good, I enjoyed it."
5895,594,50,4,"Quite good, I enjoyed it."
5896,594,21,4,"Quite good, I enjoyed it."
5897,594,33,2,"Not great, wouldn't order again."
5898,594,45,4,"Quite good, I enjoyed it."
5899,595,17,5,"Fantastic, highly recommend!"
5900,595,37,5,"Fantastic, highly recommend!"
5901,595,40,3,"It was okay, nothing special."
5902,595,49,3,"It was okay, nothing special."
5903,595,36,2,"Not great, wouldn't order again."
5904,595,8,1,"Terrible, not recommended."
5905,595,3,3,"It was okay, nothing special."
5906,595,12,3,"It was okay, nothing special."
5907,595,39,4,"Quite good, I enjoyed it."
5908,595,21,3,"It was okay, nothing special."
5909,595,43,1,"Terrible, not recommended."
5910,595,19,1,"Terrible, not recommended."
5911,595,47,3,"It was okay, nothing special."
5912,595,28,3,"It was okay, nothing special."
5913,596,1,5,"Fantastic, highly recommend!"
5914,596,21,4,"Quite good, I enjoyed it."
5915,596,49,2,"Not great, wouldn't order again."
5916,596,31,2,"Not great, wouldn't order again."
5917,596,26,4,"Quite good, I enjoyed it."
5918,596,28,4,"Quite good, I enjoyed it."
5919,597,22,1,"Terrible, not recommended."
5920,597,36,5,"Fantastic, highly recommend!"
5921,597,12,2,"Not great, wouldn't order again."
5922,597,5,5,"Fantastic, highly recommend!"
5923,597,16,1,"Terrible, not recommended."
5924,597,35,3,"It was okay, nothing special."
5925,597,48,2,"Not great, wouldn't order again."
5926,597,47,3,"It was okay, nothing special."
5927,597,11,2,"Not great, wouldn't order again."
5928,597,9,2,"Not great, wouldn't order again."
5929,597,20,5,"Fantastic, highly recommend!"
5930,598,14,5,"Fantastic, highly recommend!"
5931,598,38,5,"Fantastic, highly recommend!"
5932,598,3,1,"Terrible, not recommended."
5933,598,22,3,"It was okay, nothing special."
5934,598,20,1,"Terrible, not recommended."
5935,598,47,3,"It was okay, nothing special."
5936,598,9,1,"Terrible, not recommended."
5937,598,24,4,"Quite good, I enjoyed it."
5938,598,4,1,"Terrible, not recommended."
5939,599,27,4,"Quite good, I enjoyed it."
5940,599,42,2,"Not great, wouldn't order again."
5941,599,38,1,"Terrible, not recommended."
5942,599,7,4,"Quite good, I enjoyed it."
5943,599,8,3,"It was okay, nothing special."
5944,599,10,3,"It was okay, nothing special."
5945,599,17,3,"It was okay, nothing special."
5946,599,35,2,"Not great, wouldn't order again."
5947,599,25,2,"Not great, wouldn't order again."
5948,599,46,5,"Fantastic, highly recommend!"
5949,599,44,1,"Terrible, not recommended."
5950,599,45,2,"Not great, wouldn't order again."
5951,600,45,1,"Terrible, not recommended."
5952,600,11,4,"Quite good, I enjoyed it."
5953,600,32,5,"Fantastic, highly recommend!"
5954,600,2,4,"Quite good, I enjoyed it."
5955,600,40,3,"It was okay, nothing special."
5956,600,26,4,"Quite good, I enjoyed it."
5957,601,41,5,"Fantastic, highly recommend!"
5958,601,38,5,"Fantastic, highly recommend!"
5959,601,23,3,"It was okay, nothing special."
5960,601,18,2,"Not great, wouldn't order again."
5961,601,19,2,"Not great, wouldn't order again."
5962,601,35,4,"Quite good, I enjoyed it."
5963,601,10,3,"It was okay, nothing special."
5964,601,26,3,"It was okay, nothing special."
5965,601,45,3,"It was okay, nothing special."
5966,601,39,3,"It was okay, nothing special."
5967,601,4,1,"Terrible, not recommended."
5968,602,15,1,"Terrible, not recommended."
5969,602,6,5,"Fantastic, highly recommend!"
5970,602,5,1,"Terrible, not recommended."
5971,602,27,1,"Terrible, not recommended."
5972,602,46,4,"Quite good, I enjoyed it."
5973,602,2,4,"Quite good, I enjoyed it."
5974,602,23,1,"Terrible, not recommended."
5975,602,11,3,"It was okay, nothing special."
5976,603,50,1,"Terrible, not recommended."
5977,603,20,2,"Not great, wouldn't order again."
5978,603,46,3,"It was okay, nothing special."
5979,603,39,4,"Quite good, I enjoyed it."
5980,603,9,1,"Terrible, not recommended."
5981,603,8,3,"It was okay, nothing special."
5982,603,15,5,"Fantastic, highly recommend!"
5983,603,1,1,"Terrible, not recommended."
5984,603,11,3,"It was okay, nothing special."
5985,603,41,1,"Terrible, not recommended."
5986,603,33,4,"Quite good, I enjoyed it."
5987,603,18,2,"Not great, wouldn't order again."
5988,603,2,1,"Terrible, not recommended."
5989,603,13,3,"It was okay, nothing special."
5990,603,5,2,"Not great, wouldn't order again."
5991,604,11,3,"It was okay, nothing special."
5992,604,46,3,"It was okay, nothing special."
5993,604,29,4,"Quite good, I enjoyed it."
5994,604,32,5,"Fantastic, highly recommend!"
5995,604,14,3,"It was okay, nothing special."
5996,604,40,5,"Fantastic, highly recommend!"
5997,605,19,2,"Not great, wouldn't order again."
5998,605,20,2,"Not great, wouldn't order again."
5999,605,43,2,"Not great, wouldn't order again."
6000,605,49,3,"It was okay, nothing special."
6001,605,7,3,"It was okay, nothing special."
6002,605,30,4,"Quite good, I enjoyed it."
6003,605,46,1,"Terrible, not recommended."
6004,605,40,3,"It was okay, nothing special."
6005,605,4,4,"Quite good, I enjoyed it."
6006,605,38,3,"It was okay, nothing special."
6007,605,5,1,"Terrible, not recommended."
6008,605,10,1,"Terrible, not recommended."
6009,605,11,2,"Not great, wouldn't order again."
6010,605,44,2,"Not great, wouldn't order again."
6011,606,18,2,"Not great, wouldn't order again."
6012,606,7,1,"Terrible, not recommended."
6013,606,36,4,"Quite good, I enjoyed it."
6014,606,28,2,"Not great, wouldn't order again."
6015,606,11,3,"It was okay, nothing special."
6016,606,49,2,"Not great, wouldn't order again."
6017,606,23,5,"Fantastic, highly recommend!"
6018,606,41,1,"Terrible, not recommended."
6019,606,26,4,"Quite good, I enjoyed it."
6020,607,49,3,"It was okay, nothing special."
6021,607,18,2,"Not great, wouldn't order again."
6022,607,11,1,"Terrible, not recommended."
6023,607,36,1,"Terrible, not recommended."
6024,607,25,5,"Fantastic, highly recommend!"
6025,607,13,1,"Terrible, not recommended."
6026,607,35,1,"Terrible, not recommended."
6027,607,46,4,"Quite good, I enjoyed it."
6028,607,12,5,"Fantastic, highly recommend!"
6029,607,7,4,"Quite good, I enjoyed it."
6030,607,38,3,"It was okay, nothing special."
6031,608,34,5,"Fantastic, highly recommend!"
6032,608,50,4,"Quite good, I enjoyed it."
6033,608,35,4,"Quite good, I enjoyed it."
6034,608,32,2,"Not great, wouldn't order again."
6035,608,8,2,"Not great, wouldn't order again."
6036,608,13,5,"Fantastic, highly recommend!"
6037,608,47,1,"Terrible, not recommended."
6038,608,14,1,"Terrible, not recommended."
6039,609,1,2,"Not great, wouldn't order again."
6040,609,21,4,"Quite good, I enjoyed it."
6041,609,39,1,"Terrible, not recommended."
6042,609,28,1,"Terrible, not recommended."
6043,609,9,1,"Terrible, not recommended."
6044,609,5,1,"Terrible, not recommended."
6045,609,17,5,"Fantastic, highly recommend!"
6046,609,31,5,"Fantastic, highly recommend!"
6047,609,41,1,"Terrible, not recommended."
6048,609,49,4,"Quite good, I enjoyed it."
6049,609,2,2,"Not great, wouldn't order again."
6050,610,43,3,"It was okay, nothing special."
6051,610,35,3,"It was okay, nothing special."
6052,610,38,2,"Not great, wouldn't order again."
6053,610,9,2,"Not great, wouldn't order again."
6054,610,12,1,"Terrible, not recommended."
6055,611,7,3,"It was okay, nothing special."
6056,611,33,3,"It was okay, nothing special."
6057,611,2,5,"Fantastic, highly recommend!"
6058,611,47,4,"Quite good, I enjoyed it."
6059,611,20,4,"Quite good, I enjoyed it."
6060,611,23,1,"Terrible, not recommended."
6061,611,34,4,"Quite good, I enjoyed it."
6062,611,50,4,"Quite good, I enjoyed it."
6063,611,36,2,"Not great, wouldn't order again."
6064,612,50,1,"Terrible, not recommended."
6065,612,15,3,"It was okay, nothing special."
6066,612,6,3,"It was okay, nothing special."
6067,612,42,1,"Terrible, not recommended."
6068,612,10,3,"It was okay, nothing special."
6069,612,19,4,"Quite good, I enjoyed it."
6070,612,20,2,"Not great, wouldn't order again."
6071,612,29,3,"It was okay, nothing special."
6072,613,34,3,"It was okay, nothing special."
6073,613,10,5,"Fantastic, highly recommend!"
6074,613,23,5,"Fantastic, highly recommend!"
6075,613,26,4,"Quite good, I enjoyed it."
6076,613,27,4,"Quite good, I enjoyed it."
6077,613,42,1,"Terrible, not recommended."
6078,614,22,4,"Quite good, I enjoyed it."
6079,614,49,4,"Quite good, I enjoyed it."
6080,614,41,5,"Fantastic, highly recommend!"
6081,614,21,3,"It was okay, nothing special."
6082,614,8,2,"Not great, wouldn't order again."
6083,614,40,5,"Fantastic, highly recommend!"
6084,614,16,3,"It was okay, nothing special."
6085,614,1,4,"Quite good, I enjoyed it."
6086,614,50,4,"Quite good, I enjoyed it."
6087,614,35,3,"It was okay, nothing special."
6088,614,9,1,"Terrible, not recommended."
6089,614,5,5,"Fantastic, highly recommend!"
6090,614,23,3,"It was okay, nothing special."
6091,614,10,5,"Fantastic, highly recommend!"
6092,615,31,2,"Not great, wouldn't order again."
6093,615,28,2,"Not great, wouldn't order again."
6094,615,18,1,"Terrible, not recommended."
6095,615,35,3,"It was okay, nothing special."
6096,615,45,2,"Not great, wouldn't order again."
6097,615,48,4,"Quite good, I enjoyed it."
6098,615,21,5,"Fantastic, highly recommend!"
6099,615,3,4,"Quite good, I enjoyed it."
6100,615,47,1,"Terrible, not recommended."
6101,615,13,4,"Quite good, I enjoyed it."
6102,615,26,2,"Not great, wouldn't order again."
6103,615,38,3,"It was okay, nothing special."
6104,615,49,3,"It was okay, nothing special."
6105,615,39,4,"Quite good, I enjoyed it."
6106,616,24,5,"Fantastic, highly recommend!"
6107,616,35,1,"Terrible, not recommended."
6108,616,38,5,"Fantastic, highly recommend!"
6109,616,32,1,"Terrible, not recommended."
6110,616,50,2,"Not great, wouldn't order again."
6111,616,19,3,"It was okay, nothing special."
6112,616,33,1,"Terrible, not recommended."
6113,616,29,4,"Quite good, I enjoyed it."
6114,616,13,1,"Terrible, not recommended."
6115,616,25,2,"Not great, wouldn't order again."
